"year","month","office","unit","line","source","object","approved","modified","reserved","accrued"
"2020","01","4200","06","0604","1","5624206",69320.0,66434.45,66434.45,66434.45
"2020","01","4200","07","0701","3","51999",12865.0,0.0,0.0,0.0
"2020","01","4200","08","0801","1","51101",153180.0,145510.41,140909.14,140909.14
"2020","01","4200","08","0801","1","51201",7206.0,14724.9,14465.67,14465.67
"2020","01","4200","08","0801","1","51203",0.0,151.26,151.26,151.26
"2020","01","4200","08","0801","1","51401",10585.0,10167.71,5239.92,5239.92
"2020","01","4200","08","0801","1","51402",300.0,717.29,708.95,708.95
"2020","01","4200","08","0801","1","51501",11300.0,10717.33,5055.57,5055.57
"2020","01","4200","08","0801","1","51502",558.0,1141.17,943.27,943.27
"2020","01","4201","01","0101","1","51101",46033.38,42874.69,42874.69,42874.69
"2020","01","4201","01","0101","1","51105",1500.0,1097.16,1097.16,1097.16
"2020","01","4201","01","0101","1","51201",3483.0,0.0,0.0,0.0
"2020","01","4201","01","0101","1","51301",1000.0,1042.65,1042.65,1042.65
"2020","01","4201","01","0101","1","51401",3920.0,3335.34,3335.34,3285.01
"2020","01","4201","01","0101","1","51402",185.0,0.0,0.0,0.0
"2020","01","4201","01","0101","1","51403",128.0,105.17,105.17,105.17
"2020","01","4201","01","0101","1","51501",3395.0,2782.54,2782.54,2782.54
"2020","01","4201","01","0101","1","51502",270.0,0.0,0.0,0.0
"2020","01","4201","01","0101","1","51503",78.0,58.18,58.18,58.18
"2020","01","4201","01","0101","1","54101",26400.0,709.5,709.5,709.5
"2020","01","4201","01","0101","1","54103",0.0,104.78,104.78,104.78
"2020","01","4201","01","0101","1","54105",0.0,63.0,63.0,63.0
"2020","01","4201","01","0101","1","54107",240.0,317.83,317.83,317.83
"2020","01","4201","01","0101","1","54111",0.0,31.7,31.7,31.7
"2020","01","4201","01","0101","1","54112",0.0,15.0,15.0,15.0
"2020","01","4201","01","0101","1","54114",0.0,43.5,43.5,43.5
"2020","01","4201","01","0101","1","54118",0.0,40.14,40.14,40.14
"2020","01","4201","01","0101","1","54119",35.0,0.0,0.0,0.0
"2020","01","4201","01","0101","1","54199",2700.0,129.07,129.07,129.07
"2020","01","4201","01","0101","1","54201",12500.0,805.389999999999,805.39,805.39
"2020","01","4201","01","0101","1","54202",6280.0,13084.56,13084.56,13084.56
"2020","01","4201","01","0101","1","54203",6000.0,2115.88,2115.88,2114.74
"2020","01","4201","01","0101","1","54301",0.0,326.0,326.0,326.0
"2020","01","4201","01","0101","1","54302",0.0,57.0,57.0,57.0
"2020","01","4201","01","0101","1","54306",12100.0,11528.0,11528.0,11528.0
"2020","01","4201","01","0101","1","54313",50.0,250.25,250.25,250.25
"2020","01","4201","01","0101","1","54316",1625.0,1520.85,1520.85,790.19
"2020","01","4201","01","0101","1","54399",2932.0,2287.28,2287.28,2275.82
"2020","01","4201","01","0101","1","54403",1500.0,1500.0,1500.0,1500.0
"2020","01","4201","01","0101","1","55599",6905.0,155.24,155.24,155.24
"2020","01","4201","01","0101","1","56201",216800.0,216800.0,216800.0,216800.0
"2020","01","4201","01","0101","1","56303",293.0,291.0,291.0,291.0
"2020","01","4201","01","0101","1","56304",850.0,850.0,850.0,850.0
"2020","01","4201","01","0101","1","61104",400.0,0.0,0.0,0.0
"2020","01","4201","01","0101","1","61199",365.0,0.0,0.0,0.0
"2020","01","4201","01","0101","1","61403",6380.0,6768.0,6768.0,6768.0
"2020","01","4201","01","0101","2","54101",1665.0,0.0,0.0,0.0
"2020","01","4201","01","0101","2","54201",0.0,7562.19,7562.19,7562.19
"2020","01","4201","01","0102","1","51101",2400.0,2400.0,2379.84,2379.84
"2020","01","4201","01","0102","1","51301",0.0,40.32,40.32,40.32
"2020","01","4201","01","0102","1","51401",204.0,157.13,149.17,149.17
"2020","01","4201","01","0102","1","51403",0.0,3.43,3.43,3.43
"2020","01","4201","01","0102","1","51501",185.0,185.0,133.2,133.2
"2020","01","4201","01","0102","1","51503",0.0,3.12,3.12,3.12
"2020","01","4201","01","0102","1","54101",45.0,0.0,0.0,0.0
"2020","01","4201","01","0102","1","54316",0.0,40.0,40.0,40.0
"2020","01","4201","01","0102","1","54399",0.0,344.0,344.0,344.0
"2020","01","4201","02","0201","1","51101",64048.0,57698.61,57698.61,57698.61
"2020","01","4201","02","0201","1","51301",800.0,262.59,262.59,262.59
"2020","01","4201","02","0201","1","51401",5615.0,4237.15,4237.15,4237.15
"2020","01","4201","02","0201","1","51403",95.0,23.24,23.24,21.71
"2020","01","4201","02","0201","1","51501",4690.0,3390.0,3390.0,3390.0
"2020","01","4201","02","0201","1","51503",62.0,21.08,20.1,20.1
"2020","01","4201","02","0201","1","51701",0.0,5617.98,5617.98,5617.98
"2020","01","4201","02","0201","1","54101",0.0,75.0,75.0,75.0
"2020","01","4201","02","0201","1","54102",25372.0,49.5,49.5,49.5
"2020","01","4201","02","0201","1","54103",2785.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54104",225.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54105",700.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54106",30.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54107",23980.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54108",24180.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54113",545.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54114",0.0,25.2,25.2,25.2
"2020","01","4201","02","0201","1","54118",700.0,57.84,57.84,57.84
"2020","01","4201","02","0201","1","54119",275.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54199",17380.0,18.0,18.0,18.0
"2020","01","4201","02","0201","1","54203",300.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54301",300.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54302",0.0,79.98,79.98,79.98
"2020","01","4201","02","0201","1","54316",0.0,50.15,50.15,50.15
"2020","01","4201","02","0201","1","54317",1975.0,0.0,0.0,0.0
"2020","01","4201","02","0201","1","54403",12750.0,6196.0,6196.0,6196.0
"2020","01","4201","02","0201","1","54503",7910.0,5431.28,5431.28,5431.28
"2020","01","4201","02","0201","1","61109",2500.0,0.0,0.0,0.0
"2020","01","4202","01","0101","1","51101",40360.0,40360.0,39858.94,39858.94
"2020","01","4202","01","0101","1","51105",2750.0,2750.0,1875.0,1875.0
"2020","01","4202","01","0101","1","51201",4142.0,4142.0,2058.89,2058.89
"2020","01","4202","01","0101","1","51401",2660.0,2660.0,1782.15,1782.15
"2020","01","4202","01","0101","1","51402",150.0,150.0,75.0,75.0
"2020","01","4202","01","0101","1","51501",2660.0,2660.0,2173.97,2173.97
"2020","01","4202","01","0101","1","51502",315.0,315.0,159.57,159.57
"2020","01","4202","01","0101","1","54101",781.0,98.0,98.0,98.0
"2020","01","4202","01","0101","1","54104",1110.0,0.0,0.0,0.0
"2020","01","4202","01","0101","1","54201",667.0,667.0,667.0,667.0
"2020","01","4202","01","0101","1","54203",23240.0,23240.0,23240.0,4234.57
"2020","01","4202","01","0101","1","54316",2070.0,2070.0,2070.0,375.0
"2020","01","4202","01","0101","1","54399",7000.0,7000.0,7000.0,7000.0
"2020","01","4202","01","0101","1","54403",119.0,0.0,0.0,0.0
"2020","01","4202","01","0101","1","55599",120.0,120.0,120.0,120.0
"2020","01","4202","01","0101","1","55602",1220.0,1220.0,1220.0,0.0
"2020","01","4202","01","0102","1","51101",77924.0,77924.0,74961.07,74961.07
"2020","01","4202","01","0102","1","51401",5660.0,5660.0,4052.7,4052.7
"2020","01","4202","01","0102","1","51501",5560.0,5560.0,3780.58,3780.58
"2020","01","4202","01","0102","1","54101",6025.0,0.0,0.0,0.0
"2020","01","4202","01","0102","1","54201",425.0,425.0,425.0,425.0
"2020","01","4202","01","0102","1","54203",9500.0,9500.0,9500.0,0.0
"2020","01","4202","01","0102","1","54305",152.0,0.0,0.0,0.0
"2020","01","4202","01","0102","1","54306",8500.0,0.0,0.0,0.0
"2020","01","4202","01","0102","1","54316",6840.0,7596.0,7596.0,450.0
"2020","01","4202","01","0102","1","54399",2083.0,2083.0,2083.0,1505.0
"2020","01","4202","01","0102","2","51201",0.0,10544.26,10544.26,10544.26
"2020","01","4202","01","0102","2","51402",0.0,860.44,860.44,860.44
"2020","01","4202","01","0102","2","51502",0.0,607.65,607.65,607.65
"2020","01","4202","01","0102","2","51999",13145.0,1132.65,0.0,0.0
"2020","01","4202","02","0201","1","51101",152266.0,152266.0,139539.38,139539.38
"2020","01","4202","02","0201","1","51201",8543.0,8543.0,5300.0,5300.0
"2020","01","4202","02","0201","1","51401",11535.0,11535.0,7711.09,7711.09
"2020","01","4202","02","0201","1","51402",225.0,225.0,150.0,150.0
"2020","01","4202","02","0201","1","51501",10435.0,10435.0,6766.92,6766.92
"2020","01","4202","02","0201","1","51502",662.0,662.0,410.76,410.76
"2020","01","4202","02","0201","1","54101",11000.0,11000.0,11000.0,0.0
"2020","01","4202","02","0201","1","54107",0.0,500.0,500.0,500.0
"2020","01","4202","02","0201","1","54201",12500.0,12800.0,12800.0,12800.0
"2020","01","4202","02","0201","1","54203",0.0,2432.46,2432.46,2432.46
"2020","01","4202","02","0201","1","54306",14700.0,14700.0,14700.0,0.0
"2020","01","4202","02","0201","1","55599",0.0,1738.91,1738.91,1738.91
"2020","01","4202","02","0201","1","55602",14600.0,14334.02,14334.02,0.0
"2020","01","4202","02","0201","2","51201",0.0,37969.49,37969.49,37969.49
"2020","01","4202","02","0201","2","51207",0.0,800.0,800.0,800.0
"2020","01","4202","02","0201","2","51402",0.0,2823.37,2823.37,2823.37
"2020","01","4202","02","0201","2","51502",0.0,2446.03,2446.03,2446.03
"2020","01","4202","02","0201","2","51999",47698.0,3659.11,0.0,0.0
"2020","01","4202","02","0201","2","55504",6200.0,6200.0,0.0,0.0
"2020","01","4202","02","0202","1","51101",14701.0,14701.0,13817.78,13817.78
"2020","01","4202","02","0202","1","51401",1087.0,1087.0,978.75,978.75
"2020","01","4202","02","0202","1","51501",1095.0,1095.0,1070.91,1070.91
"2020","01","4202","02","0202","1","54101",416.0,0.0,0.0,0.0
"2020","01","4202","02","0202","1","54201",16666.0,16666.0,16666.0,16647.57
"2020","01","4202","02","0202","1","54203",416.0,832.0,832.0,786.93
"2020","01","4202","02","0202","1","54306",25000.0,15891.75,15891.75,0.0
"2020","01","4202","02","0202","1","54316",240.0,240.0,240.0,0.0
"2020","01","4202","02","0202","1","54399",5450.0,0.0,0.0,0.0
"2020","01","4202","02","0202","1","55599",30.0,30.0,30.0,30.0
"2020","01","4202","02","0202","1","55602",640.0,640.0,640.0,0.0
"2020","01","4202","02","0202","1","61101",1410.0,0.0,0.0,0.0
"2020","01","4202","02","0202","1","61102",825.0,0.0,0.0,0.0
"2020","01","4202","02","0202","2","51201",0.0,12186.68,12186.68,12186.68
"2020","01","4202","02","0202","2","51402",0.0,850.41,850.41,850.41
"2020","01","4202","02","0202","2","51502",0.0,780.18,780.18,780.18
"2020","01","4202","02","0202","2","51999",15359.0,1541.73,0.0,0.0
"2020","01","4202","02","0202","2","55504",3705.0,3705.0,0.0,0.0
"2020","01","4202","02","0203","1","51101",264248.0,264248.0,247616.88,247616.88
"2020","01","4202","02","0203","1","51201",4947.0,4947.0,2350.13,2350.13
"2020","01","4202","02","0203","1","51401",20568.0,20568.0,14809.83,14809.83
"2020","01","4202","02","0203","1","51402",150.0,150.0,75.0,75.0
"2020","01","4202","02","0203","1","51501",18473.0,18473.0,13087.58,13087.58
"2020","01","4202","02","0203","1","51502",383.0,383.0,182.13,182.13
"2020","01","4202","02","0203","1","51701",0.0,12567.9,12567.9,12567.9
"2020","01","4202","02","0203","1","54101",22975.0,22000.0,22000.0,0.0
"2020","01","4202","02","0203","1","54201",4583.0,6327.44,6327.44,6327.44
"2020","01","4202","02","0203","1","54202",1916.0,4394.62,4394.62,4394.62
"2020","01","4202","02","0203","1","54203",20000.0,20129.23,20129.23,129.23
"2020","01","4202","02","0203","1","54306",81815.0,81815.0,81815.0,14050.84
"2020","01","4202","02","0203","1","54317",1800.0,1541.88,1541.88,1226.66
"2020","01","4202","02","0203","1","55599",0.0,3226.2,3226.2,3226.2
"2020","01","4202","02","0203","1","55603",0.0,1773.8,1773.8,1773.8
"2020","01","4203","01","0101","1","51101",42750.0,39367.64,39367.64,39367.64
"2020","01","4203","01","0101","1","51401",3271.0,2852.77,2852.77,2852.77
"2020","01","4203","01","0101","1","51501",2844.0,2385.41,2106.79,2106.79
"2020","01","4203","01","0101","1","54101",80140.0,80140.0,80140.0,19204.18
"2020","01","4203","01","0101","1","54110",15000.0,15000.0,15000.0,3250.0
"2020","01","4203","01","0101","1","54201",10610.0,10610.0,10610.0,10610.0
"2020","01","4203","01","0101","1","54203",3500.0,3500.0,3500.0,1478.82
"2020","01","4203","01","0101","1","54304",20000.0,20000.0,20000.0,3454.5
"2020","01","4203","01","0101","1","54306",59245.0,59245.0,59245.0,11000.0
"2020","01","4203","01","0101","1","54901",1380.0,1380.0,1380.0,1380.0
"2020","01","4203","01","0101","2","51105",0.0,0.0,0.0,0.0
"2020","01","4203","01","0101","2","51201",0.0,19280.03,19280.03,19280.03
"2020","01","4203","01","0101","2","51402",0.0,1227.11,1227.11,1227.11
"2020","01","4203","01","0101","2","51502",0.0,1133.18,1133.18,1133.18
"2020","01","4203","01","0101","2","51999",21400.0,0.0,0.0,0.0
"2020","01","4203","01","0101","2","54101",700.0,700.0,700.0,0.0
"2020","01","4203","01","0101","2","54104",150.0,150.0,0.0,0.0
"2020","01","4203","01","0101","2","54105",705.0,705.0,705.0,336.25
"2020","01","4203","01","0101","2","54106",125.0,125.0,0.0,0.0
"2020","01","4203","01","0101","2","54107",4510.0,4510.0,3495.17,256.25
"2020","01","4203","01","0101","2","54108",50.0,50.0,0.0,0.0
"2020","01","4203","01","0101","2","54110",1000.0,1000.0,0.0,0.0
"2020","01","4203","01","0101","2","54111",100.0,100.0,0.0,0.0
"2020","01","4203","01","0101","2","54112",100.0,100.0,0.0,0.0
"2020","01","4203","01","0101","2","54114",420.0,420.0,420.0,5.52
"2020","01","4203","01","0101","2","54115",650.0,650.0,650.0,0.0
"2020","01","4203","01","0101","2","54118",600.0,600.0,386.4,386.4
"2020","01","4203","01","0101","2","54199",400.0,400.0,0.0,0.0
"2020","01","4203","01","0101","2","54203",3000.0,3000.0,3000.0,3000.0
"2020","01","4203","01","0101","2","54301",6695.0,6695.0,0.0,0.0
"2020","01","4203","01","0101","2","54302",2225.0,2225.0,0.0,0.0
"2020","01","4203","01","0101","2","54304",1530.0,1530.0,1356.0,113.0
"2020","01","4203","01","0101","2","54305",500.0,500.0,169.5,0.0
"2020","01","4203","01","0101","2","54307",1450.0,1450.0,1450.0,145.0
"2020","01","4203","01","0101","2","54316",4710.0,4710.0,3688.2,678.0
"2020","01","4203","01","0101","2","54399",2500.0,2500.0,1523.04,66.32
"2020","01","4203","01","0101","2","55504",1000.0,1000.0,1000.0,1000.0
"2020","01","4203","01","0101","2","55508",265.0,265.0,242.02,242.02
"2020","01","4203","01","0101","2","55601",1695.0,1695.0,932.25,0.0
"2020","01","4203","01","0101","2","55602",12100.0,12100.0,10000.8,0.0
"2020","01","4203","01","0101","2","61101",500.0,500.0,100.0,0.0
"2020","01","4203","01","0101","2","61104",1000.0,1000.0,529.78,529.78
"2020","01","4203","02","0201","1","51101",59163.0,55302.45,53372.66,53372.66
"2020","01","4203","02","0201","1","51401",4326.0,4326.0,3608.73,3608.73
"2020","01","4203","02","0201","1","51501",4421.0,4421.0,3595.02,3595.02
"2020","01","4203","02","0201","1","54102",8850.0,8850.0,8850.0,6192.35
"2020","01","4203","02","0201","1","54901",1150.0,1150.0,1150.0,69.0
"2020","01","4203","02","0201","2","51201",0.0,19449.22,19449.22,19449.22
"2020","01","4203","02","0201","2","51402",0.0,1459.11,1459.11,1459.11
"2020","01","4203","02","0201","2","51502",0.0,1388.33,1388.33,1388.33
"2020","01","4203","02","0201","2","51999",22500.0,203.34,0.0,0.0
"2020","01","4203","02","0201","2","54101",51.0,51.0,31.5,31.5
"2020","01","4203","02","0201","2","54103",884.0,884.0,783.19,783.19
"2020","01","4203","02","0201","2","54104",197.0,197.0,113.5,8.81
"2020","01","4203","02","0201","2","54105",88.0,88.0,88.0,0.0
"2020","01","4203","02","0201","2","54106",212.0,212.0,115.04,115.04
"2020","01","4203","02","0201","2","54107",602.0,602.0,602.0,0.0
"2020","01","4203","02","0201","2","54108",168.0,168.0,0.0,0.0
"2020","01","4203","02","0201","2","54110",159.0,159.0,0.0,0.0
"2020","01","4203","02","0201","2","54111",548.0,548.0,469.91,265.49
"2020","01","4203","02","0201","2","54112",1327.0,0.0,0.0,0.0
"2020","01","4203","02","0201","2","54115",45.0,45.0,0.0,0.0
"2020","01","4203","02","0201","2","54118",265.0,65.0,0.0,0.0
"2020","01","4203","02","0201","2","54199",217.0,217.0,0.0,0.0
"2020","01","4203","02","0201","2","54301",885.0,685.0,0.0,0.0
"2020","01","4203","02","0201","2","54303",4425.0,0.0,0.0,0.0
"2020","01","4203","02","0201","2","54304",37.0,37.0,37.0,31.5
"2020","01","4203","02","0201","2","54307",50.0,50.0,0.0,0.0
"2020","01","4203","02","0201","2","54316",155.0,155.0,155.0,0.0
"2020","01","4203","02","0201","2","54399",1023.0,1023.0,1023.0,1023.0
"2020","01","4203","02","0201","2","54901",1472.0,1472.0,789.99,507.62
"2020","01","4203","02","0201","2","61101",530.0,530.0,530.0,530.0
"2020","01","4203","02","0201","2","61104",575.0,125.0,0.0,0.0
"2020","01","4203","02","0201","2","61901",145.0,145.0,0.0,0.0
"2020","01","4203","02","0202","1","51101",1045.0,1045.01,1045.01,1045.01
"2020","01","4203","02","0202","1","51401",75.0,75.0,75.0,75.0
"2020","01","4203","02","0202","1","51501",80.0,80.99,80.99,80.99
"2020","01","4203","02","0202","2","54116",20.0,20.0,0.0,0.0
"2020","01","4203","02","0203","1","51101",1113.0,1113.01,1113.01,1113.01
"2020","01","4203","02","0203","1","51401",75.0,75.0,75.0,75.0
"2020","01","4203","02","0203","1","51501",82.0,86.25,86.25,86.25
"2020","01","4203","02","0203","2","51201",0.0,680.0,680.0,680.0
"2020","01","4203","02","0203","2","51402",0.0,51.0,51.0,51.0
"2020","01","4203","02","0203","2","51502",0.0,52.7,52.7,52.7
"2020","01","4203","02","0203","2","51999",780.0,0.0,0.0,0.0
"2020","01","4203","02","0203","2","54103",500.0,500.0,0.0,0.0
"2020","01","4203","02","0203","2","54107",400.0,400.0,0.0,0.0
"2020","01","4203","02","0203","2","54111",300.0,300.0,0.0,0.0
"2020","01","4203","02","0203","2","54112",200.0,200.0,0.0,0.0
"2020","01","4206","01","0101","1","51105",0.0,1828.48,1599.92,1599.92
"2020","01","4206","01","0101","1","51201",34035.0,34035.0,33732.0,33732.0
"2020","01","4206","01","0101","1","51207",4320.0,2491.52,2433.36,2433.36
"2020","01","4206","01","0101","1","51402",1865.0,1865.0,1400.38,1400.38
"2020","01","4206","01","0101","1","51502",2550.0,2550.0,1938.18,1938.18
"2020","01","4206","01","0101","2","54101",345.0,204.81,36.0,36.0
"2020","01","4206","01","0101","2","54105",805.0,712.39,0.0,0.0
"2020","01","4206","01","0101","2","54110",210.0,333.69,333.69,333.69
"2020","01","4206","01","0101","2","54111",40.0,35.4,0.0,0.0
"2020","01","4206","01","0101","2","54112",175.0,154.87,0.0,0.0
"2020","01","4206","01","0101","2","54114",1460.0,1292.04,8.0,8.0
"2020","01","4206","01","0101","2","54115",640.0,566.37,203.54,203.54
"2020","01","4206","01","0101","2","54116",180.0,159.29,71.5,71.5
"2020","01","4206","01","0101","2","54199",390.0,345.13,176.9,176.9
"2020","01","4206","01","0101","2","54201",600.0,530.97,144.98,144.98
"2020","01","4206","01","0101","2","54202",150.0,150.0,0.0,0.0
"2020","01","4206","01","0101","2","54203",1240.0,245.23,229.28,229.28
"2020","01","4206","01","0101","2","54301",915.0,107.35,107.35,107.35
"2020","01","4206","01","0101","2","54304",285.0,210.59,190.0,190.0
"2020","01","4206","01","0101","2","54306",1200.0,1112.57,1050.0,0.0
"2020","01","4206","01","0101","2","54308",20.0,17.7,0.0,0.0
"2020","01","4206","01","0101","2","54313",1380.0,1221.24,69.2,0.0
"2020","01","4206","01","0101","2","54399",3000.0,34.8699999999999,12.0,12.0
"2020","01","4206","01","0101","2","54401",80.0,80.0,67.57,67.57
"2020","01","4206","01","0101","2","54403",25.0,25.0,12.0,12.0
"2020","01","4206","01","0101","2","54404",1200.0,1200.0,300.0,300.0
"2020","01","4206","01","0101","2","54901",0.0,1483.34,87.04,87.04
"2020","01","4206","01","0101","2","55601",0.0,2620.0,2618.74,0.0
"2020","01","4206","01","0101","2","55602",260.0,0.0,0.0,0.0
"2020","01","4206","01","0101","2","55603",0.0,271.41,271.41,271.41
"2020","01","4206","01","0101","2","61101",250.0,250.0,0.0,0.0
"2020","01","4206","01","0101","2","61104",100.0,100.0,0.0,0.0
"2020","01","4206","01","0102","1","51201",4100.0,4100.0,4054.84,4054.84
"2020","01","4206","01","0102","1","51207",300.0,300.0,0.0,0.0
"2020","01","4206","01","0102","1","51402",235.0,235.0,217.16,217.16
"2020","01","4206","01","0102","1","51502",315.0,315.0,303.0,303.0
"2020","01","4206","01","0102","2","54101",15.0,15.0,0.0,0.0
"2020","01","4206","01","0102","2","54110",90.0,90.0,90.0,90.0
"2020","01","4206","01","0102","2","54201",100.0,100.0,100.0,100.0
"2020","01","4206","01","0102","2","54202",50.0,50.0,28.81,28.81
"2020","01","4206","01","0102","2","54203",140.0,140.0,60.0,60.0
"2020","01","4206","01","0102","2","54304",150.0,150.0,150.0,150.0
"2020","01","4206","01","0102","2","54306",150.0,150.0,150.0,0.0
"2020","01","4206","01","0102","2","54399",300.0,0.0,0.0,0.0
"2020","01","4206","01","0102","2","54403",20.0,20.0,0.0,0.0
"2020","01","4206","01","0102","2","55601",0.0,300.0,300.0,0.0
"2020","01","4206","01","0102","2","55602",150.0,150.0,150.0,0.0
"2020","01","4206","01","0103","1","51201",2500.0,2500.0,2500.0,2500.0
"2020","01","4206","01","0103","1","51207",310.0,314.17,304.17,304.17
"2020","01","4206","01","0103","1","51402",100.0,92.08,85.0,85.0
"2020","01","4206","01","0103","1","51502",190.0,193.75,193.75,193.75
"2020","01","4206","01","0103","2","54109",720.0,720.0,0.0,0.0
"2020","01","4206","01","0103","2","54110",25.0,25.0,25.0,25.0
"2020","01","4206","01","0103","2","54201",35.0,35.0,35.0,35.0
"2020","01","4206","01","0103","2","54202",25.0,25.0,25.0,25.0
"2020","01","4206","01","0103","2","54203",80.0,80.0,20.0,20.0
"2020","01","4206","01","0103","2","54306",50.0,50.0,50.0,0.0
"2020","01","4206","01","0103","2","55602",455.0,455.0,300.0,0.0
"2020","01","4206","02","0201","1","51201",3800.0,3800.0,3800.0,3800.0
"2020","01","4206","02","0201","1","51207",300.0,304.17,304.17,304.17
"2020","01","4206","02","0201","1","51402",230.0,225.83,85.0,85.0
"2020","01","4206","02","0201","1","51502",295.0,295.0,170.5,170.5
"2020","01","4206","02","0201","2","54101",10.0,10.0,0.0,0.0
"2020","01","4206","02","0201","2","54105",25.0,25.0,0.0,0.0
"2020","01","4206","02","0201","2","54114",135.0,135.0,0.0,0.0
"2020","01","4206","02","0201","2","54201",110.0,110.0,110.0,110.0
"2020","01","4206","02","0201","2","54202",50.0,50.0,50.0,50.0
"2020","01","4206","02","0201","2","54203",120.0,120.0,60.0,60.0
"2020","01","4206","02","0201","2","54304",100.0,100.0,100.0,91.03
"2020","01","4206","02","0201","2","54306",200.0,200.0,200.0,0.0
"2020","01","4206","02","0201","2","54313",530.0,230.0,230.0,0.0
"2020","01","4206","02","0201","2","55601",0.0,300.0,300.0,0.0
"2020","01","4206","02","0201","2","55602",30.0,30.0,30.0,0.0
"2020","01","4206","02","0202","1","51201",5000.0,5000.0,5000.0,5000.0
"2020","01","4206","02","0202","1","51207",600.0,608.34,608.34,608.34
"2020","01","4206","02","0202","1","51402",320.0,311.66,229.5,229.5
"2020","01","4206","02","0202","1","51502",385.0,385.0,302.25,302.25
"2020","01","4206","02","0202","2","54101",260.0,260.0,0.0,0.0
"2020","01","4206","02","0202","2","54110",70.0,70.0,70.0,70.0
"2020","01","4206","02","0202","2","54201",110.0,110.0,110.0,110.0
"2020","01","4206","02","0202","2","54202",50.0,50.0,50.0,50.0
"2020","01","4206","02","0202","2","54203",220.0,220.0,60.0,60.0
"2020","01","4206","02","0202","2","54306",200.0,200.0,200.0,0.0
"2020","01","4206","02","0202","2","54310",500.0,500.0,0.0,0.0
"2020","01","4206","02","0202","2","54399",480.0,0.0,0.0,0.0
"2020","01","4206","02","0202","2","55601",0.0,480.0,480.0,0.0
"2020","01","4206","02","0202","2","55602",65.0,65.0,65.0,0.0
"2020","01","4206","02","0203","1","51201",5500.0,5483.32,5300.0,5300.0
"2020","01","4206","02","0203","1","51207",1200.0,1216.68,1216.68,1216.68
"2020","01","4206","02","0203","1","51301",20.0,20.0,0.0,0.0
"2020","01","4206","02","0203","1","51402",420.0,420.0,323.0,323.0
"2020","01","4206","02","0203","1","51502",430.0,430.0,333.25,333.25
"2020","01","4206","02","0203","2","54101",660.0,584.07,75.28,75.28
"2020","01","4206","02","0203","2","54105",755.0,558.14,0.0,0.0
"2020","01","4206","02","0203","2","54110",410.0,362.83,362.83,362.83
"2020","01","4206","02","0203","2","54112",2225.0,1969.03,0.0,0.0
"2020","01","4206","02","0203","2","54114",60.0,53.08,0.0,0.0
"2020","01","4206","02","0203","2","54115",420.0,371.68,0.0,0.0
"2020","01","4206","02","0203","2","54199",50.0,44.25,30.0,30.0
"2020","01","4206","02","0203","2","54201",350.0,309.73,309.73,309.73
"2020","01","4206","02","0203","2","54202",50.0,50.0,50.0,50.0
"2020","01","4206","02","0203","2","54203",260.0,230.09,79.36,79.36
"2020","01","4206","02","0203","2","54305",750.0,663.72,0.0,0.0
"2020","01","4206","02","0203","2","54306",200.0,176.99,100.0,0.0
"2020","01","4206","02","0203","2","54308",0.0,97.74,97.74,97.74
"2020","01","4206","02","0203","2","54310",625.0,553.1,194.32,194.32
"2020","01","4206","02","0203","2","54313",1600.0,1253.24,0.0,0.0
"2020","01","4206","02","0203","2","54317",500.0,510.0,510.0,510.0
"2020","01","4206","02","0203","2","54399",3810.0,2641.68,43.14,43.14
"2020","01","4206","02","0203","2","54401",700.0,639.65,639.65,639.65
"2020","01","4206","02","0203","2","54402",3000.0,2654.87,0.0,0.0
"2020","01","4206","02","0203","2","54901",0.0,1898.5,182.02,182.02
"2020","01","4206","02","0203","2","55601",0.0,520.0,520.0,0.0
"2020","01","4206","02","0203","2","55602",265.0,265.0,140.3,0.0
"2020","01","4206","02","0203","2","55603",105.0,105.0,105.0,105.0
"2020","01","4300","01","0101","1","51101",289856.0,275345.73,259092.59,259092.59
"2020","01","4300","01","0101","1","51201",10170.0,18187.0,18185.78,18185.78
"2020","01","4300","01","0101","1","51401",20755.0,20204.1,15658.41,15658.41
"2020","01","4300","01","0101","1","51402",890.0,908.27,908.27,908.27
"2020","01","4300","01","0101","1","51501",20960.0,20357.68,17471.26,17471.26
"2020","01","4300","01","0101","1","51502",515.0,1139.8,1139.8,1139.8
"2020","01","4300","01","0101","1","51601",1140.0,1140.0,571.43,571.43
"2020","01","4300","01","0101","1","54201",40000.0,59263.3,59263.3,59263.3
"2020","01","4300","01","0101","1","54202",20000.0,41957.64,41957.64,41957.64
"2020","01","4300","01","0101","1","54203",1000.0,259.6,259.6,259.6
"2020","01","4300","01","0101","1","55507",1000.0,1126.57,1126.57,1126.57
"2020","01","4300","01","0101","1","55508",1693.0,13887.25,13887.25,13887.25
